type,term,canonical,occurrences,files,in_glossary,sample_files
"phrase","gate G5","gate G5",7,3,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-05.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-08.html | 10-Training-Academy\03-System-Operations\03-MRR-Pack\mrr-g5-closeout-billing.html"
"phrase","gate Gate","gate gate",3,3,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-201-quality-gates-hold-points-and-release-execution.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-203-job-dossier-evidence-pack-and-record-completeness.html | 03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-502-gate-mrr-and-execution-synchronization-pack.html"
"phrase","gate integrity","gate integrity",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-quality-handbook.html"
"phrase","Gate logic","gate logic",4,4,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qc-inspector-lead.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-19.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-01.html"
"phrase","gate metric","gate metric",2,1,false,"10-Training-Academy\01-Competency-System\01-Framework\skill-matrix-bonus.html"
"phrase","gate metric ID","gate metric ID",4,1,false,"10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-03.html"
"phrase","gate owner","gate owner",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-207-high-risk-job-readiness-control-tower.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-03.html"
"phrase","Gate Owner SSOT path","gate owner SSOT path",7,7,false,"10-Training-Academy\03-System-Operations\03-MRR-Pack\mrr-01-job-dossier.html | 10-Training-Academy\03-System-Operations\03-MRR-Pack\mrr-02-setup-fai.html | 10-Training-Academy\03-System-Operations\03-MRR-Pack\mrr-03-inspection-measurement.html"
"phrase","gate package","gate package",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-sales-and-customer-service-handbook.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html"
"phrase","gate pass","gate pass",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-201-quality-gates-hold-points-and-release-execution.html | 10-Training-Academy\04-Templates-Tools\role-gate-tests.html"
"phrase","gate PASS","gate PASS",3,1,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\03-WI-300\wi-302-first-piece-fai-execution-and-evidence-pack.html"
"phrase","gate plan","gate plan",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-14.html"
"phrase","gate QA","gate QA",8,7,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-501-dispatch-capacity-and-wip-control.html | 10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L3.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-03.html"
"phrase","gate QC","gate QC",3,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-13.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-05.html"
"phrase","gate quan","gate quan",5,5,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-quality-engineer.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\08-SOP-800\sop-801-competence-training-and-certification.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-120-authority-matrix.html"
"phrase","gate sai","gate sai",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-23.html"
"phrase","gate Scope","gate scope",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-24.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-02.html"
"phrase","gate ship","gate ship",7,6,false,"10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L4.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"phrase","gate test","gate test",14,5,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-index.html | 10-Training-Academy\03-System-Operations\03-MRR-Pack\mrr-07-training-cert.html | 10-Training-Academy\04-Templates-Tools\authorization-library.html"
"phrase","Gate Tests","gate tests",6,5,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-index.html | 10-Training-Academy\04-Templates-Tools\authorization-library.html | 10-Training-Academy\04-Templates-Tools\role-gate-tests.html"
"phrase","gate violation","gate violation",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-01.html | 10-Training-Academy\04-Templates-Tools\certification-register.html"
"phrase","gating CTQ","gating CTQ",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L3.html"
"phrase","gating event","gating event",5,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\04-ANNEX-400\annex-401-supplier-risk-model-and-scorecard-method.html"
"phrase","Gating KPI","gating KPI",9,9,false,"10-Training-Academy\01-Competency-System\01-Framework\skill-matrix-bonus.html | 10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L2.html"
"phrase","gating OJT","gating OJT",36,36,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-chief-executive-officer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-production-director.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cleaning-and-packaging-supervisor.html"
"phrase","gauge length","gauge length",3,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-512-3-axis-vertical-milling-guide.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-515-mill-turn-guide.html"
"phrase","gauge log","gauge log",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L3.html"
"phrase","Gemba input","gemba input",2,1,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-202-daily-management-tier-meetings-kpi-and-escalation.html"
"phrase","gemba walk","gemba walk",4,4,true,"10-Training-Academy\01-Competency-System\02-Levels\19-C19-Leadership-Coaching\C19-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\19-C19-Leadership-Coaching\C19-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\19-C19-Leadership-Coaching\C19-L3.html"
"phrase","genealogy sweep","genealogy sweep",12,3,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-quality-handbook.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-202-customer-complaint-feedback-rma-and-escape.html"
"phrase","General Ledger","general ledger",5,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-finance-manager.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-general-ledger-and-payroll-accountant.html"
"phrase","General Manager","general manager",8,8,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-102-quality-policy-objectives-and-organizational-context.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\08-SOP-800\sop-802-incident-near-miss-and-ehs.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-105-process-map-detailed.html"
"phrase","general tolerance","general tolerance",2,1,false,"10-Training-Academy\02-Training-Content\01-Modules\C14.html"
"phrase","ghi action","ghi action",7,4,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-207-high-risk-job-readiness-control-tower.html | 10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L2.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-07.html"
"phrase","ghi assumption","ghi assumption",4,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html | 10-Training-Academy\02-Training-Content\01-Modules\C11.html"
"phrase","ghi attendance","ghi attendance",3,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\08-SOP-800\sop-801-competence-training-and-certification.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-16.html"
"phrase","ghi Basis","ghi basis",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-18.html"
"phrase","ghi change note","ghi change note",2,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-116-m365-folder-structure-blueprint.html | 10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L1.html"
"phrase","ghi containment","ghi containment",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-07.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-17.html"
"phrase","ghi downtime","ghi downtime",5,5,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-501-production-planning-scheduling-and-dispatch-control.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-503-tooling-maintenance-pm-and-breakdown-response.html | 10-Training-Academy\01-Competency-System\02-Levels\07-C07-Kaizen-Lean\C07-L3.html"
"phrase","ghi evidence","ghi evidence",3,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-07.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-17.html"
"phrase","ghi heat","ghi heat",4,2,false,"10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L2.html"
"phrase","ghi ID","ghi ID",3,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-15.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-18.html"
"phrase","ghi inch","ghi inch",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L1.html"
"phrase","ghi incident","ghi incident",2,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-102-access-request-field-dictionary.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html"
"phrase","ghi IR","ghi IR",4,4,false,"10-Training-Academy\02-Training-Content\03-Practice-Drills\drill-ncr-capa-response.html | 10-Training-Academy\02-Training-Content\03-Practice-Drills\drill-setup-firstarticle-ir.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-18.html"
"phrase","ghi issue","ghi issue",5,5,false,"10-Training-Academy\01-Competency-System\02-Levels\19-C19-Leadership-Coaching\C19-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\19-C19-Leadership-Coaching\C19-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\19-C19-Leadership-Coaching\C19-L3.html"
"phrase","ghi job code","ghi job code",8,8,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-cam-nc.html | 10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-operator.html | 10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-planner-dispatcher.html"
"phrase","ghi KPI","ghi KPI",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-16.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-21.html"
"phrase","ghi KPI dictionary","ghi KPI dictionary",4,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-06.html"
"phrase","ghi lesson learned","ghi lesson learned",3,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-105-organizational-knowledge-management.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-903-continual-improvement-and-kaizen.html | 10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L4.html"
"phrase","ghi Level","ghi level",2,2,false,"10-Training-Academy\01-Competency-System\01-Framework\skill-matrix-bonus.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-02.html"
"phrase","ghi list","ghi list",4,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\01-WI-100\wi-101-digital-online-forms-and-approvals.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-03.html"
"phrase","ghi location","ghi location",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-203-customer-property-control.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-702-storage-environment-location-and-fifo-control.html"
"phrase","ghi log","ghi log",44,33,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-maintenance-technician.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\06-JD-Sales\jd-estimator.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\10-JD-IT\jd-it-admin.html"
"phrase","ghi log thay","ghi log thay",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-712-ultrasonic-cleaning-standard-work.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-27.html"
"phrase","ghi M365","ghi M365",5,4,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-06.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-18.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-26.html"
"phrase","ghi minh","ghi minh",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-14.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-15.html"
"phrase","ghi MRR","ghi MRR",44,24,false,"10-Training-Academy\01-Competency-System\02-Levels\08-C08-Data-Driven-ERP\C08-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L1.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-01.html"
"phrase","ghi MRR Scenario","ghi MRR scenario",2,2,false,"10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-02.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-03.html"
"phrase","ghi near miss","ghi near miss",2,1,false,"10-Training-Academy\02-Training-Content\01-Modules\C01.html"
"phrase","ghi offset","ghi offset",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-516-machine-operation-quick-card.html | 10-Training-Academy\01-Competency-System\02-Levels\17-C17-CNC-Setup-CAM\C17-L1.html"
"phrase","ghi offset final","ghi offset final",2,1,false,"10-Training-Academy\01-Competency-System\02-Levels\17-C17-CNC-Setup-CAM\C17-L2.html"
"phrase","Ghi OK","ghi OK",3,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-302-first-article-inspection-fai.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-18.html"
"phrase","ghi S1","ghi S1",5,3,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-07.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-18.html"
"phrase","ghi sai","ghi sai",4,4,false,"03-Tai-Lieu-Van-Hanh\03-Reference\08-ANNEX-800\annex-801-competency-levels-and-certification-rules.html | 10-Training-Academy\01-Competency-System\01-Framework\competency-assessment-guide.html | 10-Training-Academy\02-Training-Content\01-Modules\C08.html"
"phrase","ghi scope","ghi scope",2,2,false,"10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-02.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-06.html"
"phrase","ghi tay","ghi tay",3,3,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-701-receiving-iqc-traceability-and-put-away.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-118-offline-fallback-kit.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-18.html"
"phrase","ghi tham","ghi tham",5,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-108-m365-lists-and-field-mapping.html"
"phrase","gian containment","gian containment",3,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-106-change-and-configuration-management.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-302-first-article-inspection-fai.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-18.html"
"phrase","gian gap","gian gap",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\07-SOP-700\sop-702-contamination-control-and-cleanliness.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-713-environmental-monitoring-and-response.html"
"phrase","gian gia","gian gia",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L3.html"
"phrase","gian setup","gian setup",22,16,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-production-engineer-industrial-engineer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-setup-technician.html"
"phrase","gian thao","gian thao",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\08-SOP-800\sop-801-competence-training-and-certification.html | 10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L2.html"
"phrase","gian truy","gian truy",17,10,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qms-engineer.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-203-job-dossier-evidence-pack-and-record-completeness.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L1.html"
"phrase","gian verify","gian verify",19,19,false,"10-Training-Academy\02-Training-Content\01-Modules\C01.html | 10-Training-Academy\02-Training-Content\01-Modules\C02.html | 10-Training-Academy\02-Training-Content\01-Modules\C03.html"
"phrase","Go-live and cutover control","go-live and cutover control",3,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\10-JD-IT\jd-epicor-system-administrator.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-114-go-live-runbook-and-cutover-control.html"
"phrase","Golden job","golden job",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-105-organizational-knowledge-management.html"
"phrase","golden setup","golden setup",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-105-organizational-knowledge-management.html"
