term,canonical,occurrences,files,in_glossary,sample_files
"Evidence discipline MRR","evidence discipline MRR",2,2,false,"10-Training-Academy\02-Training-Content\03-Practice-Drills\drill-joborder-e2e.html | 10-Training-Academy\02-Training-Content\03-Practice-Drills\drill-material-cert-specialprocess.html"
"evidence email","evidence email",5,4,false,"10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L3.html"
"Evidence files","evidence files",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-24.html"
"evidence folder","evidence folder",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-03.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-08.html"
"evidence gate","evidence gate",5,5,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\08-SOP-800\sop-802-incident-near-miss-and-ehs.html | 10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L2.html"
"evidence HOLD","evidence HOLD",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-01.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-17.html"
"evidence link","evidence link",21,10,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-107-communication-management.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-202-daily-management-tier-meetings-kpi-and-escalation.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-108-m365-lists-and-field-mapping.html"
"Evidence Naming","evidence naming",6,5,false,"10-Training-Academy\01-Competency-System\index.html | 10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-index.html | 10-Training-Academy\04-Templates-Tools\certification-register.html"
"evidence Operator","evidence operator",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-07.html"
"evidence pack","evidence pack",115,44,true,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qms-engineer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\10-JD-IT\jd-it-admin.html"
"evidence pack ship","evidence pack ship",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-22.html"
"evidence path","evidence path",6,6,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-901-internal-audit-and-lpa.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-902-management-review.html"
"evidence quality","evidence quality",3,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-503-tooling-maintenance-pm-and-breakdown-response.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-19.html"
"evidence SSOT","evidence SSOT",4,3,false,"03-Tai-Lieu-Van-Hanh\03-Reference\07-ANNEX-700\annex-703-warehouse-location-fifo-rules.html | 10-Training-Academy\01-Competency-System\02-Levels\13-C13-Risk-Revision-Control\C13-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\17-C17-CNC-Setup-CAM\C17-L2.html"
"evidence trail","evidence trail",3,3,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-hr-handbook.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-106-change-and-configuration-management.html | 03-Tai-Lieu-Van-Hanh\03-Reference\04-ANNEX-400\annex-401-supplier-risk-model-and-scorecard-method.html"
"evidence truy","evidence truy",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-12.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-09.html"
"Evidence Type","evidence type",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-24.html"
"evidence-pack completeness","evidence-pack completeness",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-internal-auditor-outsource.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qms-engineer.html"
"Excel desktop","excel desktop",3,3,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-133-excel-form-desktop-excel-endpoint-baseline-and-macro-trust-rollout.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-134-excel-form-production-acceptance-and-uat-matrix.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-137-excel-form-pilot-endpoint-rollout-and-save-path-control.html"
"Excel Form","excel form",3,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-131-excel-form-system-deep-audit-and-repair-closure.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-133-excel-form-desktop-excel-endpoint-baseline-and-macro-trust-rollout.html"
"Excel Form Download-only","excel form download-only",2,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-132-excel-form-download-only-runtime-rollout-and-server-checklist.html"
"exception approval","exception approval",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-203-job-dossier-evidence-pack-and-record-completeness.html | 03-Tai-Lieu-Van-Hanh\03-Reference\06-ANNEX-600\annex-603-quality-package-levels-qpl.html"
"exception list","exception list",3,3,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-finance-manager.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-general-ledger-and-payroll-accountant.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-123-deputy-backup-matrix.html"
"exception log","exception log",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-finance-handbook.html"
"exception note","exception note",14,5,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\09-WI-900\wi-901-performance-dashboard.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-110-dashboard-kpi-dictionary-and-data-model.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-113-dashboard-deployment-access-and-refresh-control.html"
"exception path","exception path",6,3,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\10-JD-IT\jd-epicor-system-administrator.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\10-JD-IT\jd-it-admin.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-109-power-automate-flows-and-approvals-spec.html"
"execution layer","execution layer",6,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-03.html"
"expiry date","expiry date",8,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-104-data-governance-records-security-and-ip-protection.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-101-role-based-access-map.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-102-access-request-field-dictionary.html"
"expiry QA","expiry QA",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-23.html"
"export group membership","export group membership",3,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-22.html"
"export guest list","export guest list",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-22.html"
"exposure control","exposure control",3,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\07-SOP-700\sop-702-contamination-control-and-cleanliness.html | 03-Tai-Lieu-Van-Hanh\03-Reference\08-ANNEX-800\annex-803-ppe-and-hazard-matrix.html"
"exposure limit","exposure limit",13,2,true,"03-Tai-Lieu-Van-Hanh\01-SOPs\07-SOP-700\sop-702-contamination-control-and-cleanliness.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-716-vacuum-compatible-clean-build-and-bagging.html"
"external access","external access",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-22.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-25.html"
"external pack","external pack",2,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-110-dashboard-kpi-dictionary-and-data-model.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-113-dashboard-deployment-access-and-refresh-control.html"
"external provider","external provider",3,3,true,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-103-risk-opportunity-fmea-and-control-plan.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-117-escalation-matrix-and-sla.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-21.html"
"external providers","external providers",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-103-risk-opportunity-fmea-and-control-plan.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-106-change-and-configuration-management.html"
"external share","external share",4,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-104-data-governance-records-security-and-ip-protection.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-23.html"
"External sharing","external sharing",15,4,false,"10-Training-Academy\01-Competency-System\02-Levels\08-C08-Data-Driven-ERP\C08-L4.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-23.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-24.html"
"External SMED","external SMED",2,1,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-517-setup-changeover-smed-standard-work.html"
"extract ad hoc","extract ad hoc",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-902-management-review.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-115-epicor-transaction-and-interface-map.html"
"fact table","fact table",2,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-110-dashboard-kpi-dictionary-and-data-model.html"
"FAI Drill","FAI drill",12,12,false,"10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L3.html"
"FAI evidence","FAI evidence",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-104-data-governance-records-security-and-ip-protection.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-519-job-packet-quick-check-and-pre-run-verification.html"
"FAI FAI log","FAI FAI log",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L3.html"
"FAI fail","FAI fail",13,11,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-302-first-article-inspection-fai.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L2.html"
"FAI first-pass","FAI first-pass",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-302-first-article-inspection-fai.html"
"FAI gate","FAI gate",6,2,false,"10-Training-Academy\01-Competency-System\02-Levels\17-C17-CNC-Setup-CAM\C17-L1.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-20.html"
"FAI log","FAI log",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L3.html"
"FAI Median","FAI median",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L3.html"
"FAI pack","FAI pack",9,4,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-203-job-dossier-evidence-pack-and-record-completeness.html | 03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-502-gate-mrr-and-execution-synchronization-pack.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-20.html"
"FAI package","FAI package",7,4,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-302-first-article-inspection-fai.html | 10-Training-Academy\01-Competency-System\02-Levels\03-C03-Right-First-Time\C03-L4.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-26.html"
"FAI pass","FAI pass",22,12,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\03-WI-300\wi-302-first-piece-fai-execution-and-evidence-pack.html | 10-Training-Academy\01-Competency-System\02-Levels\03-C03-Right-First-Time\C03-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\03-C03-Right-First-Time\C03-L2.html"
"FAI QA","FAI QA",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-201-quality-gates-hold-points-and-release-execution.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\03-WI-300\wi-302-first-piece-fai-execution-and-evidence-pack.html"
"fail audit","fail audit",4,3,false,"10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L3.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-28.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-01.html"
"FAIL criteria","FAIL criteria",13,13,false,"10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L3.html"
"Fail fast","fail fast",7,4,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-06.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-14.html"
"FAIL gate","FAIL gate",3,3,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-28.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-05.html | 10-Training-Academy\04-Templates-Tools\evidence-naming-rule.html"
"FAIL HOLD","FAIL HOLD",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-20.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-01.html"
"FAIL MRR","FAIL MRR",3,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-13.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-04.html"
"fail study","fail study",4,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-602-measurement-system-analysis-msagr-r.html"
"fail test","fail test",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-24.html"
"failure control","failure control",2,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-110-dashboard-kpi-dictionary-and-data-model.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-113-dashboard-deployment-access-and-refresh-control.html"
"failure mode","failure mode",10,4,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-103-risk-opportunity-fmea-and-control-plan.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-110-dashboard-kpi-dictionary-and-data-model.html | 10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L3.html"
"failure point","failure point",6,5,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-01.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-02.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-13.html"
"Failure Points","failure points",6,5,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-02.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-14.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-26.html"
"fake cert","fake cert",2,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\04-ANNEX-400\annex-403-approved-processor-list.html"
"fallback kit","fallback kit",3,3,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-it-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-quality-handbook.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html"
"fallback mode","fallback mode",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-finance-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-it-handbook.html"
"false accept","false accept",13,6,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qc-inspector-cmm-programmer-operator.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qc-inspector-lead.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L1.html"
"false decision","false decision",5,4,false,"10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L3.html"
"false NG","false NG",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L3.html"
"false OK","false OK",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L3.html"
"family process","family process",2,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-501-dispatch-capacity-wip-rules.html | 03-Tai-Lieu-Van-Hanh\03-Reference\06-ANNEX-600\annex-606-surface-finish-vacuum-compatibility.html"
"family supplier","family supplier",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html"
"family vai","family vai",13,6,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-104-org-chart-fullpage.html | 10-Training-Academy\01-Competency-System\index.html | 10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-index.html"
"Feed hold","feed hold",3,2,true,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-513-5-axis-milling-guide.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-516-machine-operation-quick-card.html"
